Customer ID,Subscription,Sales Rep,Date Sold,Initial Service Date,Status,APay,Contract,Initial Service Price,Recurring,Services,Contract Value,Service Plan
22147,Mosquito - Monthly,Sully  Scherber,07/17/23 05:31 PM,7/19/23,Canceled,No,12,99.00,99.00,6,495.00,No
22146,Mosquito - Monthly,Jackson Buettner,07/17/23 05:14 PM,7/19/23,Serviced,CC,12,79.00,79.00,6,395.00,No
22144,Pest - Tri-Annual Pest Control,Sully  Scherber,07/17/23 04:55 PM,7/18/23,Serviced,CC,12,149.00,149.00,5,447.00,No
22142,Mosquito - Monthly,Lillian  Stenberg,07/17/23 04:37 PM,7/18/23,Serviced,CC,12,79.00,79.00,6,395.00,No
22139,Pest - Quarterly Pest Control,Josh Riley,07/17/23 04:34 PM,7/18/23,Serviced,CC,12,129.00,40.00,4,569.00,No
22140,Pest - Tri-Annual Pest Control,Ben Eastlund,07/17/23 04:32 PM,7/20/23,Pending,CC,12,129.00,129.00,5,387.00,No
22136,Pest - Tri-Annual Pest Control,Ben Eastlund,07/17/23 04:22 PM,7/20/23,Serviced,CC,12,129.00,129.00,5,387.00,No
22135,Pest - Quarterly Pest Control,Reed Harrington,07/17/23 04:06 PM,7/19/23,Pending,No,12,139.00,139.00,4,556.00,No
22133,Pest - Quarterly Pest Control,Jackson Buettner,07/17/23 03:54 PM,7/19/23,Serviced,CC,12,129.00,36.00,4,525.00,No
22132,Pest - Quarterly Pest Control,Jackson Buettner,07/17/23 03:50 PM,7/19/23,Serviced,CC,12,139.00,139.00,4,556.00,No
22131,Pest - Quarterly Pest Control,Jackson Buettner,07/17/23 03:42 PM,7/19/23,Serviced,No,12,139.00,139.00,4,556.00,No
22128,Mosquito - Monthly,Reed Harrington,07/17/23 03:41 PM,7/18/23,Serviced,CC,12,79.00,79.00,6,395.00,No
22124,Mosquito - Monthly,Andrew Eastlund,07/17/23 03:28 PM,7/18/23,Serviced,CC,12,89.00,89.00,6,445.00,No
22123,Mosquito - Monthly,Jackson Buettner,07/17/23 03:14 PM,7/19/23,Serviced,CC,12,79.00,79.00,6,395.00,No
22114,Mosquito - Monthly,Heidi Alexander,07/17/23 02:35 PM,7/18/23,Serviced,CC,12,99.00,99.00,6,495.00,No
22111,Pest - Quarterly Pest Control,Jackson Buettner,07/17/23 02:13 PM,7/18/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22097,Mosquito - Monthly,Heidi Alexander,07/17/23 01:03 PM,7/18/23,Serviced,CC,12,99.00,99.00,6,495.00,No
22103,Mosquito - Monthly,Reed Harrington,07/17/23 12:47 PM,7/18/23,Serviced,CC,12,89.00,89.00,6,445.00,No
22102,Pest - Tri-Annual Pest Control,Sully  Scherber,07/17/23 12:43 PM,7/18/23,Serviced,CC,12,149.00,149.00,3,596.00,No
22099,Pest - Tri-Annual Pest Control,Jordan Miller,07/17/23 12:17 PM,7/18/23,Serviced,CC,12,99.00,99.00,5,396.00,No
22093,Mosquito - Monthly,Iver Stenberg,07/17/23 11:56 AM,7/18/23,Serviced,CC,12,79.00,79.00,6,395.00,No
22094,Pest - Quarterly Pest Control,Reed Harrington,07/17/23 11:56 AM,7/18/23,Serviced,No,12,149.00,149.00,4,596.00,No
22096,Pest - Tri-Annual Pest Control,Sully  Scherber,07/17/23 11:55 AM,7/18/23,Serviced,CC,12,149.00,149.00,5,447.00,No
22093,Pest - Quarterly Pest Control,Iver Stenberg,07/17/23 11:51 AM,7/18/23,Serviced,CC,12,150.00,45.00,4,645.00,No
22092,Pest - Tri-Annual Pest Control,Ben Eastlund,07/17/23 11:49 AM,7/18/23,Serviced,CC,12,129.00,129.00,5,387.00,No
22088,Pest - Quarterly Pest Control,Josh Riley,07/17/23 11:23 AM,7/18/23,Canceled,No,12,129.00,40.00,4,569.00,No
22087,Pest - Tri-Annual Pest Control,Sully  Scherber,07/17/23 11:18 AM,7/18/23,Serviced,CC,12,149.00,149.00,3,596.00,No
22085,Pest - Quarterly Pest Control,Jackson Buettner,07/17/23 11:09 AM,7/18/23,Canceled,CC,12,139.00,139.00,4,556.00,No
22081,Pest - Tri-Annual Pest Control,Ben Eastlund,07/17/23 10:56 AM,8/8/23,Serviced,CC,12,139.00,139.00,5,556.00,No
22078,Pest - Quarterly Pest Control,Josh Riley,07/17/23 10:42 AM,7/25/23,Canceled,CC,12,129.00,40.00,4,569.00,No
22075,Pest - Quarterly Pest Control,Josh Riley,07/17/23 10:21 AM,7/18/23,Serviced,CC,12,129.00,40.00,4,569.00,No
22061,Mosquito - Monthly,Reed Harrington,07/15/23 01:07 PM,7/17/23,Serviced,CC,12,69.00,69.00,6,345.00,No
22060,Pest - Quarterly Pest Control,Iver Stenberg,07/15/23 11:46 AM,7/20/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22059,Pest - Quarterly Pest Control,Reed Harrington,07/15/23 11:26 AM,7/17/23,Serviced,No,12,129.00,129.00,4,516.00,No
22057,Pest - Quarterly Pest Control,Reed Harrington,07/15/23 10:18 AM,7/17/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22053,Mosquito - Monthly,David Mosse,07/15/23 10:07 AM,7/17/23,Serviced,CC,12,79.00,79.00,6,395.00,No
22053,Pest - Quarterly Pest Control,David Mosse,07/15/23 10:06 AM,7/17/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22055,Pest - Quarterly Pest Control,Reed Harrington,07/15/23 10:05 AM,7/17/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22052,Pest - Quarterly Pest Control,Reed Harrington,07/15/23 09:46 AM,7/17/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22048,Pest - Tri-Annual Pest Control,Sully  Scherber,07/14/23 05:37 PM,7/18/23,Canceled,CC,12,149.00,149.00,5,596.00,No
22041,Fertilization,Jackson Buettner,07/14/23 05:28 PM,4/23/24,Serviced,CC,12,N/A,N/A,5,325.00,Yes
22045,Pest - Tri-Annual Pest Control,Ben Eastlund,07/14/23 04:15 PM,7/17/23,Serviced,CC,12,149.00,149.00,5,447.00,No
22044,Pest - Quarterly Pest Control,Lillian  Stenberg,07/14/23 04:10 PM,7/18/23,Canceled,CC,12,324.00,324.00,4,"1,296.00",No
22043,Pest - Quarterly Pest Control,Iver Stenberg,07/14/23 03:19 PM,7/18/23,Serviced,CC,12,169.00,139.00,4,586.00,No
22042,Pest - Quarterly Pest Control,David Mosse,07/14/23 03:18 PM,7/18/23,Serviced,CC,12,135.00,135.00,4,540.00,No
22040,Pest - Tri-Annual Pest Control,Ben Eastlund,07/14/23 03:06 PM,7/17/23,Serviced,CC,12,149.00,149.00,5,596.00,No
22036,Pest - Quarterly Pest Control,Lillian  Stenberg,07/14/23 12:54 PM,7/18/23,Canceled,CC,12,179.00,179.00,4,716.00,No
22035,Pest - Tri-Annual Pest Control,Sully  Scherber,07/14/23 12:39 PM,7/17/23,Serviced,CC,12,199.00,199.00,3,796.00,No
22033,Pest - Tri-Annual Pest Control,Ben Eastlund,07/14/23 12:11 PM,7/17/23,Serviced,CC,12,129.00,129.00,5,387.00,No
22021,Pest - Tri-Annual Pest Control,Sully  Scherber,07/14/23 11:25 AM,7/24/23,Serviced,CC,12,179.00,179.00,5,537.00,No
22028,Mosquito - Monthly,Jackson Buettner,07/14/23 11:22 AM,9/12/23,Serviced,CC,12,79.00,79.00,6,395.00,No
22026,Pest - Tri-Annual Pest Control,Ben Eastlund,07/14/23 11:16 AM,7/17/23,Serviced,CC,12,129.00,129.00,5,387.00,No
22028,Pest - Quarterly Pest Control,Jackson Buettner,07/14/23 11:12 AM,9/12/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22023,Pest - Quarterly Pest Control,David Mosse,07/14/23 11:01 AM,7/18/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22022,Pest - Tri-Annual Pest Control,Iver Stenberg,07/14/23 10:59 AM,7/17/23,Serviced,CC,12,99.00,99.00,5,396.00,No
22020,Mosquito - Monthly,Iver Stenberg,07/14/23 10:42 AM,7/17/23,Serviced,No,12,89.00,89.00,6,445.00,No
22017,Pest - Quarterly Pest Control,David Mosse,07/14/23 10:39 AM,7/18/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22016,Pest - Tri-Annual Pest Control,Ben Eastlund,07/14/23 10:31 AM,7/17/23,Canceled,CC,12,129.00,129.00,5,516.00,No
22013,Pest - Tri-Annual Pest Control,Sully  Scherber,07/14/23 10:24 AM,7/17/23,Serviced,CC,12,179.00,179.00,3,716.00,No
22012,Pest - Quarterly Pest Control,Reed Harrington,07/14/23 10:18 AM,7/17/23,Canceled,CC,12,129.00,129.00,4,516.00,No
22014,Pest - Tri-Annual Pest Control,Lillian  Stenberg,07/14/23 10:17 AM,7/18/23,Canceled,CC,12,129.00,129.00,5,516.00,No
21993,Pest - Quarterly Pest Control,Iver Stenberg,07/14/23 09:59 AM,7/17/23,Serviced,CC,12,150.00,150.00,4,600.00,No
22010,Pest - Quarterly Pest Control,David Mosse,07/14/23 09:57 AM,7/18/23,Serviced,CC,12,129.00,129.00,4,516.00,No
22002,Pest - Tri-Annual Pest Control,Iver Stenberg,07/14/23 09:01 AM,7/17/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21996,RBB - Rodent Bait Box,Andrew Eastlund,07/14/23 08:13 AM,7/20/23,Serviced,ACH,12,150.00,50.00,4,700.00,No
21995,Pest - Quarterly Pest Control,James Bruce,07/14/23 08:08 AM,7/17/23,Serviced,CC,12,99.00,99.00,4,396.00,No
21990,Pest - Quarterly Pest Control,Sully  Scherber,07/13/23 06:06 PM,7/17/23,Canceled,CC,12,175.00,175.00,4,700.00,No
21949,Fertilization,Jackson Buettner,07/13/23 06:01 PM,4/15/24,Serviced,CC,12,N/A,N/A,5,375.00,Yes
21989,Pest - Quarterly Pest Control,David Mosse,07/13/23 05:43 PM,7/17/23,Pending,No,12,125.00,125.00,4,500.00,No
21988,Pest - Quarterly Pest Control,Jackson Buettner,07/13/23 05:29 PM,7/17/23,Serviced,CC,12,149.00,149.00,4,596.00,No
21987,Pest - Quarterly Pest Control,Sully  Scherber,07/13/23 05:26 PM,7/15/23,Serviced,CC,12,129.00,129.00,4,516.00,No
21985,Pest - Tri-Annual Pest Control,Iver Stenberg,07/13/23 05:12 PM,7/15/23,Serviced,CC,12,129.00,129.00,5,516.00,No
21984,Pest - Quarterly Pest Control,Andrew Eastlund,07/13/23 05:10 PM,7/14/23,Serviced,CC,12,149.00,149.00,4,596.00,No
21983,Pest - Tri-Annual Pest Control,Ben Eastlund,07/13/23 05:08 PM,7/17/23,Serviced,No,12,129.00,129.00,5,387.00,No
21980,Pest - Quarterly Pest Control,David Mosse,07/13/23 04:35 PM,7/17/23,Pending,No,12,125.00,125.00,4,500.00,No
21978,Pest - Quarterly Pest Control,Jackson Buettner,07/13/23 04:20 PM,7/15/23,Serviced,CC,12,129.00,129.00,4,516.00,No
21971,Pest - Quarterly Pest Control,Josh Riley,07/13/23 03:52 PM,7/20/23,Serviced,CC,12,129.00,40.00,4,569.00,No
21969,Pest - Tri-Annual Pest Control,Iver Stenberg,07/13/23 03:41 PM,7/17/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21970,Pest - Quarterly Pest Control,Jackson Buettner,07/13/23 03:38 PM,7/15/23,Serviced,CC,12,129.00,129.00,4,516.00,No
21968,Pest - Quarterly Pest Control,David Mosse,07/13/23 03:33 PM,7/17/23,Serviced,CC,12,135.00,135.00,4,540.00,No
21964,X Quarterly Pest,Josh Riley,07/13/23 03:10 PM,7/15/23,Serviced,CC,18,129.00,40.00,4,569.00,No
21817,Mosquito - Monthly,Jackson Buettner,07/13/23 02:54 PM,5/1/24,Canceled,CC,12,79.00,79.00,5,395.00,No
21937,Fertilization,Jackson Buettner,07/13/23 02:49 PM,8/17/23,Serviced,CC,12,N/A,N/A,5,325.00,Yes
21953,Pest - Quarterly Pest Control,Andrew Eastlund,07/13/23 01:09 PM,7/14/23,Serviced,CC,12,129.00,129.00,4,516.00,No
21951,Pest - Quarterly Pest Control,Reed Harrington,07/13/23 12:41 PM,7/15/23,Serviced,CC,12,129.00,129.00,4,516.00,No
21950,Pest - Quarterly Pest Control,Josh Riley,07/13/23 12:33 PM,7/14/23,Pending,CC,12,129.00,40.00,4,569.00,No
21947,Pest - Tri-Annual Pest Control,Ben Eastlund,07/13/23 12:16 PM,7/14/23,Serviced,CC,12,139.00,139.00,5,417.00,No
21946,X Quarterly Pest,Josh Riley,07/13/23 12:13 PM,7/14/23,Serviced,CC,18,129.00,40.00,4,569.00,No
21939,X Quarterly Pest,Josh Riley,07/13/23 10:48 AM,7/17/23,Canceled,CC,18,149.00,50.00,4,699.00,No
21936,Mosquito - Monthly,Iver Stenberg,07/13/23 10:40 AM,7/14/23,Serviced,No,12,79.00,79.00,6,395.00,No
21933,Pest - Tri-Annual Pest Control,Ben Eastlund,07/13/23 10:29 AM,7/14/23,Serviced,CC,12,99.00,99.00,5,297.00,No
21931,X Quarterly Pest,Josh Riley,07/13/23 10:21 AM,7/14/23,Serviced,No,18,129.00,40.00,4,569.00,No
21930,X Quarterly Pest,Andrew Eastlund,07/13/23 10:04 AM,7/20/23,Canceled,No,18,129.00,129.00,4,516.00,No
21928,Pest - Quarterly Pest Control,Sully  Scherber,07/13/23 09:58 AM,7/17/23,Serviced,CC,12,300.00,149.00,4,596.00,No
21923,X Quarterly Pest,Josh Riley,07/13/23 09:40 AM,7/17/23,Canceled,No,18,135.00,43.00,4,608.00,No
21915,Pest - Quarterly Pest Control,Andrew Eastlund,07/12/23 05:59 PM,7/14/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21914,Pest - Tri-Annual Pest Control,Ben Eastlund,07/12/23 05:49 PM,7/13/23,Serviced,CC,12,139.00,139.00,5,417.00,No
21913,Pest - Tri-Annual Pest Control,Ben Eastlund,07/12/23 05:23 PM,8/24/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21911,Pest - Tri-Annual Pest Control,Josh Riley,07/12/23 05:18 PM,7/13/23,Serviced,CC,12,90.00,90.00,5,360.00,No
21910,Mosquito - Monthly,Iver Stenberg,07/12/23 05:17 PM,7/14/23,Serviced,No,12,79.00,79.00,6,395.00,No
21909,Pest - Tri-Annual Pest Control,Iver Stenberg,07/12/23 05:16 PM,7/14/23,Serviced,CC,12,129.00,129.00,4,516.00,No
21906,Pest - Quarterly Pest Control,Sully  Scherber,07/12/23 03:54 PM,7/14/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21888,Pest - Tri-Annual Pest Control,Josh Riley,07/12/23 03:22 PM,7/13/23,Serviced,No,12,129.00,129.00,5,387.00,No
21891,Mosquito - Monthly,James Bruce,07/12/23 11:14 AM,7/12/23,Serviced,No,12,79.00,79.00,6,395.00,No
21888,X Quarterly Pest,Josh Riley,07/12/23 11:04 AM,7/13/23,Canceled,No,18,129.00,40.00,4,569.00,No
21885,X Quarterly Pest,Josh Riley,07/12/23 10:35 AM,7/13/23,Serviced,No,18,129.00,40.00,4,569.00,No
21884,Pest - Quarterly Pest Control,Iver Stenberg,07/12/23 10:23 AM,7/13/23,Serviced,CC,12,300.00,135.00,4,540.00,No
21879,Pest - Quarterly Pest Control,Jackson Buettner,07/12/23 10:03 AM,7/27/23,Serviced,CC,12,300.00,40.00,4,539.00,No
21877,X Quarterly Pest,Sully  Scherber,07/12/23 09:25 AM,7/13/23,Serviced,CC,18,109.00,109.00,4,436.00,No
21869,X Quarterly Pest,Josh Riley,07/11/23 06:43 PM,7/17/23,Serviced,No,18,130.00,43.00,4,603.00,No
21867,Pest - Quarterly Pest Control,Josh Riley,07/11/23 05:37 PM,7/14/23,Serviced,CC,12,300.00,40.00,4,569.00,No
21859,Pest - Quarterly Pest Control,Jackson Buettner,07/11/23 03:41 PM,7/14/23,Serviced,CC,12,300.00,139.00,4,556.00,No
21855,X Quarterly Pest,Jackson Buettner,07/11/23 03:22 PM,6/10/24,Canceled,CC,18,129.00,129.00,4,516.00,No
21854,Pest - Quarterly Pest Control,Ben Eastlund,07/11/23 02:56 PM,7/12/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21851,X Quarterly Pest,Jackson Buettner,07/11/23 02:36 PM,8/17/23,Canceled,CC,18,149.00,149.00,4,596.00,No
21849,Pest - Tri-Annual Pest Control,Sully  Scherber,07/11/23 02:21 PM,7/13/23,Serviced,No,12,129.00,129.00,3,516.00,No
21848,Mosquito - Monthly,James Bruce,07/11/23 02:10 PM,7/11/23,Serviced,No,12,79.00,79.00,6,395.00,No
21840,Pest - Quarterly Pest Control,Jackson Buettner,07/11/23 12:21 PM,7/14/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21838,Pest - Quarterly Pest Control,Jordan Miller,07/11/23 12:13 PM,7/14/23,Serviced,CC,12,300.00,33.00,4,492.00,No
21832,Pest - Tri-Annual Pest Control,Ben Eastlund,07/11/23 11:39 AM,7/14/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21834,X Quarterly Pest,Iver Stenberg,07/11/23 11:38 AM,8/9/23,Canceled,CC,18,149.00,50.00,4,699.00,No
21833,Pest - Quarterly Pest Control,Jackson Buettner,07/11/23 11:35 AM,7/14/23,Serviced,CC,12,300.00,149.00,4,596.00,No
21823,X Quarterly Pest,Andrew Eastlund,07/11/23 11:11 AM,7/14/23,Serviced,CC,18,129.00,129.00,4,387.00,No
21822,Pest - Quarterly Pest Control,Iver Stenberg,07/11/23 11:10 AM,7/12/23,Serviced,CC,12,300.00,150.00,4,600.00,No
21827,Pest - Tri-Annual Pest Control,Ben Eastlund,07/11/23 11:09 AM,7/14/23,Serviced,CC,12,109.00,109.00,5,327.00,No
21824,Pest - Quarterly Pest Control,Jackson Buettner,07/11/23 10:57 AM,7/14/23,Serviced,CC,12,300.00,149.00,4,596.00,No
21820,X Quarterly Pest,Sully  Scherber,07/11/23 10:53 AM,7/14/23,Serviced,No,18,139.00,139.00,4,556.00,No
21819,Pest - Quarterly Pest Control,Jackson Buettner,07/11/23 10:44 AM,7/14/23,Serviced,CC,12,300.00,149.00,4,596.00,No
21817,Mosquito - Monthly,Jackson Buettner,07/11/23 10:21 AM,5/1/24,Canceled,CC,12,70.00,70.00,5,420.00,No
21816,X Quarterly Pest,Jackson Buettner,07/11/23 10:03 AM,7/14/23,Pending,CC,18,129.00,129.00,4,516.00,No
21813,Pest - Tri-Annual Pest Control,Iver Stenberg,07/11/23 09:48 AM,7/12/23,Serviced,No,12,129.00,129.00,5,387.00,No
21811,X Quarterly Pest,Jackson Buettner,07/11/23 09:22 AM,7/17/23,Canceled,CC,18,129.00,129.00,4,516.00,No
21809,X Quarterly Pest,Sully  Scherber,07/11/23 09:11 AM,7/14/23,Pending,CC,18,129.00,129.00,4,516.00,No
21807,Pest - Quarterly Pest Control,Iver Stenberg,07/11/23 09:07 AM,7/12/23,Serviced,CC,12,300.00,149.00,4,596.00,No
21802,Pest - Tri-Annual Pest Control,Ben Eastlund,07/10/23 05:50 PM,7/11/23,Serviced,CC,12,119.00,119.00,5,357.00,No
21803,Pest - Tri-Annual Pest Control,Ben Eastlund,07/10/23 05:44 PM,7/11/23,Pending,No,12,129.00,129.00,5,387.00,No
21799,Pest - Quarterly Pest Control,Jackson Buettner,07/10/23 04:19 PM,7/11/23,Serviced,CC,12,300.00,149.00,4,596.00,No
21760,Mosquito - Monthly,Ben Eastlund,07/10/23 03:56 PM,7/13/23,Serviced,CC,12,0.00,79.00,6,316.00,No
21793,X Quarterly Pest,Andrew Eastlund,07/10/23 03:54 PM,7/13/23,Pending,CC,18,100.00,100.00,4,400.00,No
21791,X Quarterly Pest,Josh Riley,07/10/23 03:47 PM,7/11/23,Serviced,No,18,139.00,45.00,4,634.00,No
21787,X Quarterly Pest,Reed Harrington,07/10/23 03:26 PM,7/13/23,Pending,CC,18,119.00,119.00,4,476.00,No
21788,Pest - Tri-Annual Pest Control,Jordan Miller,07/10/23 03:24 PM,7/11/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21785,Pest - Tri-Annual Pest Control,Iver Stenberg,07/10/23 03:18 PM,7/11/23,Serviced,No,12,99.00,99.00,5,297.00,No
21782,Pest - Tri-Annual Pest Control,Jackson Buettner,07/10/23 02:40 PM,7/11/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21778,Pest - Tri-Annual Pest Control,Sully  Scherber,07/10/23 02:17 PM,7/11/23,Serviced,CC,12,129.00,129.00,3,516.00,No
21772,Pest - Tri-Annual Pest Control,Jackson Buettner,07/10/23 12:30 PM,7/11/23,Serviced,No,12,129.00,129.00,5,516.00,No
21771,Mosquito - Monthly,Jordan Miller,07/10/23 12:21 PM,7/11/23,Serviced,No,12,89.00,89.00,6,445.00,No
21770,Pest - Quarterly Pest Control,Jackson Buettner,07/10/23 12:10 PM,7/11/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21764,Mosquito - Monthly,Josh Riley,07/10/23 11:32 AM,7/11/23,Serviced,CC,12,99.00,99.00,6,495.00,No
21420,Mosquito - Monthly,Ben Eastlund,07/10/23 11:10 AM,7/11/23,Serviced,CC,12,79.00,79.00,6,395.00,No
21760,Pest - Tri-Annual Pest Control,Ben Eastlund,07/10/23 10:59 AM,7/13/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21762,Pest - Quarterly Pest Control,Jordan Miller,07/10/23 10:53 AM,7/11/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21751,Pest - Quarterly Pest Control,Reed Harrington,07/10/23 10:20 AM,7/11/23,Serviced,CC,12,300.00,130.00,4,520.00,No
21749,X Quarterly Pest,Iver Stenberg,07/10/23 10:15 AM,7/31/23,Canceled,CC,18,135.00,135.00,4,540.00,No
21746,Pest - Quarterly Pest Control,Josh Riley,07/10/23 09:51 AM,7/11/23,Serviced,CC,12,300.00,45.00,4,630.00,No
21741,Pest - Quarterly Pest Control,James Bruce,07/10/23 09:00 AM,7/11/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21729,Pest - Tri-Annual Pest Control,Iver Stenberg,07/08/23 12:40 PM,7/10/23,Serviced,CC,12,135.00,135.00,5,405.00,No
21727,X Quarterly Pest,Josh Riley,07/08/23 11:13 AM,7/21/23,Canceled,CC,18,132.00,40.00,4,572.00,No
21738,Pest - Tri-Annual Pest Control,Ben Eastlund,07/08/23 10:50 AM,7/12/23,Canceled,CC,12,129.00,129.00,5,516.00,No
21736,Pest - Tri-Annual Pest Control,Ben Eastlund,07/08/23 10:34 AM,7/12/23,Serviced,CC,12,129.00,129.00,5,516.00,No
21734,X Quarterly Pest,Andrew Eastlund,07/08/23 10:31 AM,7/12/23,Serviced,CC,18,139.00,139.00,4,556.00,No
21733,X Quarterly Pest,Josh Riley,07/08/23 10:19 AM,7/11/23,Canceled,CC,18,129.00,40.00,4,569.00,No
21730,Mosquito - Monthly,Jackson Buettner,07/08/23 09:53 AM,7/11/23,Serviced,CC,12,79.00,79.00,6,395.00,No
21729,Mosquito - Monthly,Iver Stenberg,07/08/23 09:48 AM,7/10/23,Serviced,CC,12,54.00,54.00,6,270.00,No
21728,X Quarterly Pest,Jackson Buettner,07/08/23 09:28 AM,7/8/23,Pending,No,18,160.00,160.00,4,640.00,No
21724,Pest - Quarterly Pest Control,Reed Harrington,07/08/23 08:55 AM,7/12/23,Serviced,CC,12,300.00,139.00,4,556.00,No
56372,X Quarterly Pest,Jordan Miller,07/08/23 08:49 AM,7/11/23,Serviced,CC,18,129.00,33.00,4,492.00,No
21722,X Quarterly Pest,Reed Harrington,07/08/23 08:46 AM,7/12/23,Serviced,CC,18,139.00,139.00,4,556.00,No
21720,Pest - Tri-Annual Pest Control,Ben Eastlund,07/08/23 08:04 AM,7/12/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21719,X Quarterly Pest,David Mosse,07/07/23 07:14 PM,7/11/23,Serviced,No,18,129.00,129.00,4,516.00,No
21718,X Quarterly Pest,Jackson Buettner,07/07/23 05:40 PM,7/10/23,Canceled,CC,18,149.00,129.00,4,536.00,No
21717,X Quarterly Pest,Iver Stenberg,07/07/23 05:39 PM,7/12/23,Canceled,CC,18,135.00,135.00,4,540.00,No
21704,Fertilization,Jackson Buettner,07/07/23 05:31 PM,4/29/24,Serviced,CC,12,N/A,N/A,5,220.00,Yes
21703,Fertilization,Jackson Buettner,07/07/23 05:27 PM,4/24/24,Serviced,CC,12,N/A,N/A,5,220.00,Yes
21715,Mosquito - Monthly,Jackson Buettner,07/07/23 04:57 PM,7/14/23,Serviced,CC,12,79.00,79.00,0,79.00,No
21715,Pest - Quarterly Pest Control,Jackson Buettner,07/07/23 04:54 PM,7/10/23,Serviced,CC,12,300.00,129.00,4,516.00,No
21713,X Quarterly Pest,Jackson Buettner,07/07/23 04:34 PM,7/10/23,Serviced,CC,18,129.00,35.00,4,514.00,No
21712,X Quarterly Pest,Josh Riley,07/07/23 04:13 PM,7/10/23,Pending,CC,18,139.00,43.00,4,612.00,No
21711,Pest - Tri-Annual Pest Control,Ben Eastlund,07/07/23 04:04 PM,7/10/23,Serviced,CC,12,149.00,149.00,5,447.00,No
21708,Pest - Tri-Annual Pest Control,Ben Eastlund,07/07/23 03:41 PM,7/10/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21707,Pest - Tri-Annual Pest Control,Iver Stenberg,07/07/23 03:31 PM,7/8/23,Serviced,CC,12,89.00,89.00,5,267.00,No
21703,Mosquito - Monthly,Jackson Buettner,07/07/23 03:03 PM,7/21/23,Serviced,CC,12,69.00,69.00,6,345.00,No
21689,X Quarterly Pest,Iver Stenberg,07/07/23 02:03 PM,7/10/23,Serviced,No,18,129.00,129.00,4,516.00,No
21692,X Quarterly Pest,Josh Riley,07/07/23 12:12 PM,7/10/23,Serviced,No,18,150.00,150.00,4,600.00,No
21690,Pest - Quarterly Pest Control,Jackson Buettner,07/07/23 12:01 PM,7/8/23,Serviced,No,12,300.00,129.00,4,516.00,No
21686,Pest - Tri-Annual Pest Control,Ben Eastlund,07/07/23 11:51 AM,7/10/23,Pending,No,12,129.00,129.00,5,387.00,No
21689,Mosquito - Monthly,Iver Stenberg,07/07/23 11:48 AM,7/10/23,Serviced,No,12,69.00,69.00,6,345.00,No
21683,Mosquito - Monthly,Jackson Buettner,07/07/23 11:36 AM,8/2/23,Serviced,CC,12,79.00,79.00,6,395.00,No
21683,Pest - Quarterly Pest Control,Jackson Buettner,07/07/23 11:11 AM,7/8/23,Serviced,CC,12,300.00,149.00,4,596.00,No
21682,Pest - Tri-Annual Pest Control,Iver Stenberg,07/07/23 10:46 AM,7/8/23,Pending,CC,12,99.00,99.00,5,297.00,No
21676,Pest - Tri-Annual Pest Control,Ben Eastlund,07/07/23 09:55 AM,7/8/23,Serviced,CC,12,129.00,129.00,5,387.00,No
21677,Mosquito - Monthly,Jackson Buettner,07/07/23 09:49 AM,4/1/24,Canceled,CC,12,79.00,79.00,6,395.00,No
21655,Pest - Quarterly Pest Control,Josh Riley,07/06/23 03:40 PM,7/8/23,Serviced,CC,12,300.00,40.00,4,569.00,No
21658,Pest - Quarterly Pest Control,Jordan Miller,07/06/23 03:37 PM,7/10/23,Serviced,CC,12,300.00,33.00,4,492.00,No
21653,Pest - Tri-Annual Pest Control,Ben Eastlund,07/06/23 03:17 PM,7/8/23,Serviced,CC,12,139.00,139.00,5,417.00,No
21654,Mosquito - Monthly,Jordan Miller,07/06/23 03:16 PM,7/11/23,Serviced,CC,12,89.00,89.00,6,445.00,No
21652,Mosquito - Monthly,James Bruce,07/06/23 03:12 PM,7/6/23,Serviced,CC,12,79.00,79.00,0,79.00,No
21651,Pest - Tri-Annual Pest Control,Iver Stenberg,07/06/23 02:59 PM,7/8/23,Serviced,CC,12,129.00,129.00,5,387.00,No
